Time,Year,PI_Name,Title
75.0,2008,HAMAGUCHI,X-RAY MONITORING OF ETA CAR IN 2009: UNVEILING THE DEEP X-RAY MINIMUM
23.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS TO MONITOR THE SPATIAL VARIATIONS IN THE HRC-I GAIN
60.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS OF CAPELLA
23.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS TO MONITOR THE SPATIAL VARIATIONS IN THE HRC-S GAIN
22.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS OF HZ43
36.0,2008,CALIBRATION,AO-10 MEASUREMENTS OF THE OPTICAL/UV TRANSMISSION OF THE HRC FILTERS.
100.0,2008,PIETSCH,RESOLVING SHORT SUPERSOFT SOURCE STATES OF OPTICAL NOVAE IN THE CORE OF M31
40.0,2008,PREDEHL,RESOLVING SHORT SUPERSOFT SOURCE STATES OF OPTICAL NOVAE IN THE CORE OF M31
20.0,2008,POOLEY,CHANDRA OBSERVATION OF A NEW GALACTIC GLOBULAR CLUSTER -- FSR 584
180.0,2008,ORIO,"CP PUPPIS, A TEMPLATE FOR THE SECULAR EVOLUTION OF NOVAE"
140.0,2008,SOKOLOSKI,RS OPHIUCHI: FIRST X-RAY JET FROM A NOVA
55.0,2008,NELSON,GRATING SPECTROSCOPY OF A BRIGHT NOVA IN OUTBURST
100.0,2008,MUKAI,THE NATURE OF THE SOFT COMPONENT IN THE SYMBIOTIC STAR CH CYGNI
35.7,2008,MARCO,PLAN-B: THE HYPERACTIVE CORONAE OF INTERACTING COMPANIONS IN PLANETARY NEBULAE
70.0,2008,DIEBALL,UNCOVERING THE INTERACTING BINARY POPULATION IN NGC 6681
115.0,2008,POOLEY,UNDERSTANDING THE CURRENT DYNAMICAL STATES OF GLOBULAR CLUSTERS
28.2,2008,HEINKE,SEARCHING FOR MILLISECOND PULSARS IN EXTREMELY LOW-MASS WHITE DWARF BINARIES
60.0,2008,FENG,WEIGHING THE ULX IN M82 VIA QPO-SPECTRAL CORRELATIONS FROM SIMULTANEOUS CHANDRA AND XMM-NEWTON OBSERVATIONS
20.0,2008,PAIZIS,INVESTIGATING NEW INTEGRAL SOURCES WITH CHANDRA
60.0,2008,MILLER,HIGH RESOLUTION SPECTROSCOPY OF A BLACK HOLE TRANSIENT
2.0,2008,KAASTRA,CHANDRA FOLLOW-UP OF WEAK PERSISTENT SOURCES FOUND IN INTEGRAL MAPS
13.0,2008,KAASTRA,CHANDRA FOLLOW-UP OF WEAK PERSISTENT SOURCES
117.0,2008,KAASTRA,CHANDRA LETG OBSERVATION OF AN ULTRA-COMPACT X-RAY BINARY CANDIDATE
32.0,2008,CANIZARES,OBSERVE Z SOURCES AT HIGH MASS ACCRETION RATES
40.0,2008,CANIZARES,CHANDRA OBSERVATIONS OF THE LOW MASS X-RAY BINARY 4U 1556-60
150.0,2008,CORBEL,X-RAY JETS IN MICROQUASARS
22.5,2008,POOLEY,TRANSIENT LMXBS IN GLOBULAR CLUSTERS: MORE NUMEROUS THAN WE THOUGHT?
80.0,2008,SOLERI,TOO OBSERVATIONS OF THE MICROQUASAR GRS 1915+105 IN QUIESCENCE
3.0,2008,CHAKRABARTY,PRECISE LOCALIZATION OF NEUTRON STAR SOFT X-RAY TRANSIENTS
30.0,2008,GRENIER,TOO OBSERVATION OF A BRIGHT GALACTIC TRANSIENT DISCOVERED BY GLAST AND SWIFT
10.0,2008,CACKETT,"CHANDRA OBSERVATIONS OF NEWLY DISCOVERED, NEARBY, GLOBULAR CLUSTERS IN THE GALAXY"
80.0,2008,STROHMAYER,UNDERSTANDING THE NATURE OF HIGH INCLINATION LOW MASS X-RAY BINARIES: BROAD-BAND AND LINE SPECTRA FROM A1744-361
60.0,2008,CACKETT,CRUSTAL COOLING IN THE NEUTRON STAR KS 1731-260
25.0,2008,OZEL,X-RAY COLUMN DENSITY TOWARDS THE LOW MASS X-RAY BINARY 4U 1608-522
157.0,2008,JONKER,FOLLOWING A BLACK HOLE CANDIDATE X-RAY TRANSIENT TO QUIESCENCE
68.0,2008,REA,LOOKING AT THE QUIESCENCE OF THE UNIQUE SYSTEM GRB 070610/SWIFT J195509.6+261406
90.0,2008,DEGENAAR,CRUST COOLING OF BRIGHT NEUTRON STAR TRANSIENTS WITH LONG RECURRENCE TIMES
380.0,2008,GALLOWAY,PHOTOSPHERIC RADIUS-EXPANSION BURSTS AT HIGH SPECTRAL RESOLUTION
120.0,2008,DEGENAAR,CRUST COOLING OF HETE J1900.1-2455 AND SWIFT J1626.6-5156
270.0,2008,BOIRIN,BRIGHT EDGE-ON LMXB TRANSIENTS TO MAP IONIZED DISK ATMOSPHERES
166.0,2008,REA,DEEP SEARCH FOR THE PULSARS POWERING THE TEV EMISSION OF LS I 61+303 AND LS 5039
60.0,2008,KEEK,TAKING THE TEMPERATURE OF THE SUPERBURSTER 4U 1608-522 AFTER AN OUTBURST
90.0,2008,WIJNANDS,QUASI-PERSISTENT NEUTRON-STAR X-RAY BINARIES IN QUIESCENCE
10.0,2008,PANDEL,TOO OBSERVATIONS OF NEW GALACTIC GAMMA-RAY TRANSIENTS DISCOVERED WITH GLAST
5.0,2008,REVNIVTSEV,PRECISE CHANDRA POSITION DETERMINATIONS OF COMPACT BINARY CANDIDATES-FAINT PERSISTENT INTEGRAL SOURCES IN THE BULGE
90.0,2008,HEINKE,VARIABILITY IN QUIESCENT NEUTRON STAR BINARIES IN DENSE GLOBULAR CLUSTERS
20.0,2008,CHAKRABARTY,VALIDATING NEUTRON STAR RADIUS MEASUREMENTS
40.0,2008,TIBOLLA,THE BRIGHTEST UNIDENTIFIED GALACTIC SOURCES OF THE NEW H.E.S.S. SURVEY
96.0,2008,JONKER,COMPLETING THE GALACTIC BULGE SURVEY: CATEGORISING THE PLETHORA OF FAINT X-RAY SOURCES IN THE GALACTIC BULGE
100.0,2008,HEINZ,HOT ON THE TRAIL OF CIRCINUS X-1: THE FIRST X-RAY JET FROM AN ACCRETING NEUTRON STAR
323.0,2008,HOMAN,THE COOLING NEUTRON STAR IN THE SUPER-EDDINGTON ACCRETOR XTE J1701-462
40.0,2008,GARMIRE,EXTENDED EMISSION OF MICROQUASAR LS 5039
60.0,2008,HALPERN,MEASURING THE MAGNETIC FIELDS OF CENTRAL COMPACT OBJECTS IN SUPERNOVA REMNANTS
60.0,2008,MURRAY,CHANDRA OBSERVATION OF THE SOUTHEAST RIM OF G347.3-0.5
150.0,2008,MURRAY,SEARCH FOR A PERIOD IN THE CAS-A CCO
2.0,2008,KAASTRA,OBTAINING SPATIAL AND SPECTRAL INFORMATION OF A POINT SOURCE IN RCW 86
70.0,2008,KAASTRA,MONITORING THE SPECTRAL EVOLUTION OF RXJ0720-3125 AND DETERMINING ITS NATURE
30.0,2008,PREDEHL,OBSERVATION OF THE CENTRAL COMPACT OBJECT IN RX J0852.0-4622
70.0,2008,CANIZARES,2ND EPOCH HIGH RESOLUTION SPECTRA OF CASSIOPEIA A: PLASMA EVOLUTION AND DOPPLER MAPPING
70.0,2008,GARMIRE,GALACTIC SUPERNOVA REMNANT G340.6+0.3
261.0,2008,GARMIRE,LONG GRB JET BREAKS
30.0,2008,GARMIRE,"SNAP-SHOT SURVEY OF COMPACT, RADIO-BRIGHT SNRS"
90.0,2008,SLANE,REDISCOVERING THE YOUNG EJECTA-DOMINATED SUPERNOVA REMNANT G350.1-0.3
60.0,2008,HURLEY,CHANDRA/SPITZER TOO OBSERVATIONS OF A SHORT-DURATION GAMMA-RAY BURST
45.0,2008,ZAVLIN,ARE ALL BLACK WIDOWS ALIKE?
395.0,2008,KOUVELIOTOU,TOO OBSERVATIONS OF SOFT GAMMA REPEATERS
250.0,2008,REYNOLDS,AN EXTENSIVE STUDY OF THE YOUNGEST GALACTIC SUPERNOVA REMNANT G1.9+0.3
50.0,2008,HALPERN,NEW PULSAR IDENTIFICATIONS OF TEV GAMMA-RAY SOURCES
30.0,2008,OFEK,SEARCHING FOR EXTRAGALACTIC SOFT GAMMA-RAY REPEATERS
20.0,2008,BERGER,RAPID OBSERVATIONS OF SHORT GAMMA-RAY BURSTS: ACCURATE POSITIONS HOLD THE KEY TO THE PROGENITOR POPULATION
20.0,2008,LORIMER,PSRJ1832+0029: A UNIQUE TARGET FOR PULSAR EMISSION PHYSICS
30.0,2008,POOLEY,CHANDRA OBSERVATIONS OF NEW X-RAY SUPERNOVAE
350.0,2008,CHAKRABARTY,THE SPIN AND MAGNETIC MOMENT OF THE NEUTRON STAR IN CASSIOPEIA A
30.0,2008,PAVLOV,IMAGING THE BINARY PLERION
300.0,2008,ISRAEL,PROMPT STUDY OF BURST-SELECTED OUTBURSTS FROM AXPS
45.0,2008,SODERBERG,AN IN-DEPTH STUDY OF THE NEAREST GAMMA-RAY BURSTS
120.0,2008,PARK,A DEEP CHANDRA OBSERVATION OF SUPERNOVA REMNANT N49 IN THE LMC
38.0,2008,KARGALTSEV,X-RAY EMISSION FROM THE DOUBLE NEUTRON STAR BINARY J1537+1155: POWERED BY THE PULSAR WIND?
90.0,2008,UCHIYAMA,TIME VARIABILITY OF SYNCHROTRON X-RAY EMISSION IN SNR RX J1713.7-3946
75.0,2008,LONG,THE LUMINOUS SUPERNOVA REMNANT IN NGC4449: CHARTING THE FUTURE FOR SN 1987A
50.0,2008,MISANOVIC,X-RAY OBSERVATIONS OF A TEV-EMITTING PULSAR TAIL
630.0,2008,KASPI,TINY HICCUPS TO TITANIC EXPLOSIONS: TACKLING TRANSIENTS IN ANOMALOUS X-RAY PULSARS
750.0,2008,HUGHES,A DEEP CYCLE 10 CHANDRA OBSERVATION OF THE TYCHO SUPERNOVA REMNANT
40.0,2008,CHANDRA,SOLVING THE MYSTERY OF TYPE IIN SUPERNOVAE
66.0,2008,HALPERN,THE WEAKLY MAGNETIZED PULSAR IN KES 79
45.0,2008,TUELLMANN,A PULSAR WIND NEBULA IN G18.95-1.1?
161.0,2008,BURROWS,CHANDRA CYCLE 10 SPATIAL AND SPECTRAL MONITORING OF SNR 1987A
150.0,2008,MCLAUGHLIN,THE HIGH-B RADIO PULSAR PSR J1718-3718: A QUIESCENT MAGNETAR?
320.0,2008,PAVLOV,THE UNIQUE DYNAMICAL VELA PULSAR WIND NEBULA
20.0,2008,SODERBERG,THE ENERGETICS AND ENVIRONMENTS OF 'NAKED' SUPERNOVAE
500.0,2008,BAUER,A DEEP HETG PROBE OF THE CSM INTERACTION IN SN1996CR
32.0,2008,FOX,IDENTIFYING THE NEAREST AND BRIGHTEST NEUTRON STARS
54.0,2008,CALIBRATION,AO-10 OBSERVATIONS OF THE STANDARD CANDLES CAS A AND G21.5-09.
80.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS OF E0102-72
120.0,2008,ALLEN,BONDI ACCRETION AND JET POWER IN A COMPLETE SAMPLE OF ELLIPTICAL GALAXIES
160.0,2008,BREGMAN,THE BARYONS CONTENT OF THE MOST MASSIVE SPIRAL GALAXY
100.0,2008,LOEWENSTEIN,SEARCH FOR WARM DARK MATTER WITH CHANDRA OBSERVATIONS OF DWARF SPHEROIDAL GALAXIES
75.0,2008,PTAK,MERGER-INDUCED X-RAY EMISSION IN THE SUPERANTENNAE
50.0,2008,BUOTE,DARK MATTER IN ISOLATED ELLIPTICAL GALAXIES
100.0,2008,FABBIANO,INFANT ELLIPTICALS: THE EVOLUTION OF YOUNG MERGER-REMNANTS
480.0,2008,STRICKLAND,"WIDE, DEEP AND SHARP: A COMPREHENSIVE OBSERVATION OF M82, THE EXEMPLAR OF STARBURST ACTIVITY"
50.0,2008,MULCHAEY,A CHANDRA STUDY OF FIELD EARLY-TYPE GALAXIES
6.0,2008,KAARET,X-RAYS FROM BLUE COMPACT DWARF GALAXIES
40.0,2008,MURRAY,CHANDRA OBSERVATION OF A DARK MATTER GALAXY IN THE VIRGO CLUSTER
25.0,2008,MURRAY,BLACK HOLE X-RAY NOVAE IN M31
100.0,2008,GARMIRE,NGC 1232 POPULATION STUDY
2.0,2008,JONKER,XMMU J134736.6+173403: THE BRIGHTEST ULX KNOWN?
30.0,2008,ROBERTS,HYPERLUMINOUS X-RAY SOURCES
40.0,2008,PRESTWICH,CHANDRA IMAGING OF NGC 922 -- THE CLOSEST COLLISIONAL RING GALAXY
76.0,2008,SWARTZ,THE MOST LUMINOUS ULXS
25.0,2008,GARCIA,MONITORING M31 FOR BHXNE
119.7,2008,BAGANOFF,MULTIWAVELENGTH MONITORING OF THE SPECTRAL AND SPATIAL EVOLUTION OF SGR A* FLARES
75.0,2008,GRINDLAY,COMPLETING THE GALACTIC BULGE LATITUDE SURVEY (BLS)
80.0,2008,MILLER,THE DISK-JET CONNECTION IN SEYFERT-1 AGN
24.5,2008,PREDEHL,X-RAY SPECTROSCOPY OF A RECOILING SMBH CANDIDATE
70.0,2008,MURRAY,"LONGTERM MONITORING OF THE CENTAURUS A JET, ULXS, AND LOW MASS X-RAY BINARY POPULATION"
250.0,2008,CANIZARES,OBTAINING HIGH SIGNAL ON THE FE-L UNRESOLVED TRANSITION ARRAY
43.5,2008,PREDEHL,FLARING GALAXIES WITH STRONG EMISSION-LINE LIGHT ECHO
45.0,2008,GARMIRE,STUDYING THE OPTICAL AND X-RAY EMISSION REGIONS OF QUASAR PG 1115+080 BY MONITORING MICROLENSING EVENTS
53.0,2008,GARMIRE,A CHANDRA SNAPSHOT SURVEY OF BRIGHT MINI-BAL QUASARS
35.0,2008,HARRIS,TRACKING THE AFTERMATH OF THE GIANT FLARE IN THE M87 JET
200.0,2008,SAMBRUNA,TESTING THE RADIO-LOUD VS RADIO-QUIET AGN DICHOTOMY THROUGH THE IONIZED CIRCUMNUCLEAR GAS IN 3C 445
50.0,2008,RISALITI,SHORT-TIME MONITORING OF EXTREME SPECTRAL VARIATIONS IN SEYFERT 2S
34.0,2008,THUAN,EXPLORATORY CHANDRA OBSERVATIONS OF LOW-METALLICITY AGN CANDIDATES
200.0,2008,ELVIS,"A CO-ORDINATED CHANDRA, SUZAKU, HST CAMPAIGN FOR NGC3227"
100.0,2008,MINESHIGE,AN X-RAY MICROLENSING TEST OF THE AU-SCALE CENTRAL STRUCTURE OF THE QUADRUPLE QUASAR 2237+0305
60.0,2008,HARDCASTLE,PROBING PHYSICAL CONDITIONS IN THE EXTENDED EMISSION-LINE REGIONS OF POWERFUL RADIO GALAXIES: THE CASE OF 3C171
100.0,2008,REYNOLDS,DEEP ACIS-S IMAGING OF TWO X-SHAPED RADIO GALAXIES
60.0,2008,BRANDT,IDENTIFYING HIGH-REDSHIFT X-RAY JETS FROM RADIO-LOUD QUASARS WITH CHANDRA
100.0,2008,SAMBRUNA,JETS AT INTERMEDIATE REDSHIFTS: SHEDDING LIGHT ON EMISSION MECHANISMS AND PHYSICS
174.4,2008,GREEN,"TWO TO TANGO? BINARY QUASARS, THEIR ENVIRONMENTS, AND THE MERGER HYPOTHESIS"
75.0,2008,WORRALL,MOTHERING AND SMOTHERING: AGN IN MERGING GALAXIES
60.0,2008,HARDCASTLE,THE NATURE OF ACTIVE NUCLEI IN RADIO GALAXIES: OBSERVATIONS OF THE 2JY SAMPLE
554.166666667,2008,BIRKINSHAW,THE MULTI-FACETED X-RAY ACTIVITY OF LOW-REDSHIFT ACTIVE GALAXIES
50.0,2008,MADEJSKI,CHANDRA TOO OBSERVATIONS OF FLARING GLAST BLAZARS
75.0,2008,CROSTON,"FEEDBACK IN SEYFERT GALAXIES: SHOCKS, JETS AND WINDS"
320.0,2008,TURNER,DECONSTRUCTING AGN X-RAY SPECTRA - TIME FOR A PARADIGM SHIFT?
80.0,2008,GILLI,LUMINOUS COMPTON-THICK QSOS AT Z~1
45.0,2008,HARRIS,USING CHANDRA TO UNDERSTAND THE TEV EMISSION FROM M87
150.0,2008,VEILLEUX,EVOLUTION OF ACTIVITY IN MASSIVE GAS-RICH MERGERS: THE X-RAY PERSPECTIVE
96.0,2008,GANGULY,TESTING THE RADIATIVE-DRIVING HYPOTHESIS OF QUASAR OUTFLOWS
30.0,2008,KAUFMANN,EXPLORING THE X-RAY - TEV CONNECTION IN BL LACS ON SHORT TIMESCALES
84.0,2008,MARSHALL,COMPLETING A FLUX-LIMITED SURVEY FOR X-RAY EMISSION FROM RADIO JETS
140.0,2008,KHARB,PROBING X-RAY JET EMISSION MECHANISMS IN A COMPLETE BLAZAR SAMPLE
120.0,2008,EVANS,THE CIRCUMNUCLEAR X-RAY ENVIRONMENTS OF CSS RADIO SOURCES
18.0,2008,GHOSH,CHANDRA SURVEY OF POLAR BROAD ABSORPTION-LINE QUASARS
17.5,2008,ANDERSON,CHANDRA X-RAY SCRUTINY OF NEW RADIO-SHY BL LAC CANDIDATES
72.0,2008,PERLMAN,THE STRUCTURE AND PHYSICS OF THE YOUNGEST RADIO GALAXIES
30.0,2008,KAROVSKA,MAPPING THE CENTAURUS A NUCLEAR REGION
173.2,2008,ALEXANDER,A COMPLETE CENSUS OF AGN ACTIVITY IN LUMINOUS INFRARED GALAXIES
55.0,2008,FARRAR,ZEROING IN ON THE SOURCES OF ULTRAHIGH ENERGY COSMIC RAYS
90.0,2008,ZABLUDOFF,USING CHANDRA AND HST TO CONSTRUCT THE FIRST DETAILED TIMELINE OF EARLY-TYPE GALAXY EVOLUTION
20.0,2008,LEIGHLY,WPVS 007: THE LITTLE AGN THAT COULD
40.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS OF 4U 1957+11
120.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS OF PKS2155-304
30.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATION OF PKS2155-304 NEAR THE READ-OUT
100.0,2008,MURRAY,BOW SHOCK IN A754
35.0,2008,MURRAY,MERGING CLUSTERS IN DEEP2 FIELD 4
70.0,2008,MURRAY,SURVEY OF AGN OUTBURSTS IN CLUSTERS
30.0,2008,MURRAY,CHANDRA OBSERVATIONS OF FLUX-LIMITED SAMPLE OF LOW-REDSHIFT GALAXY CLUSTERS
110.0,2008,MURGIA,THE X-RAY GASEOUS ENVIRONMENT OF DYING RADIO SOURCES
47.0,2008,SARAZIN,"CHANDRA OBSERVATIONS OF ABELL 3653, THE CLUSTER WITH THE LARGEST KNOWN CD PECULIAR VELOCITY"
150.0,2008,ANDREON,"CHARACTERISATION OF ISCS J1438+3414, A Z=1.41 GALAXY CLUSTER FREE OF X-RAY SELECTION BIAS"
120.0,2008,RAFFERTY,THE REMARKABLY INEFFICIENT AGN OUTBURST IN HCG 62: TOTAL ENERGY BUDGET AND LOBE CONTENTS
115.0,2008,MORRIS,MAPPING DARK MATTER IN THE MERGING CLUSTER MACSJ0025.4
10.0,2008,EBELING,MACSJ1147.3-1252: AN EXTREMELY X-RAY LUMINOUS CLUSTER AT Z=0.58?
165.0,2008,RUSSELL,DOES AGN HEATING QUENCH STAR FORMATION IN BRIGHTEST CLUSTER GALAXIES?
80.0,2008,MULCHAEY,THE FORMATION OF BRIGHTEST CLUSTER GALAXIES
14.0,2008,MAUGHAN,COMPLETING A COMBINED X-RAY/SUNYAEV-ZEL'DOVICH EFFECT SAMPLE OF GALAXY CLUSTERS
110.0,2008,MAUGHAN,A CHANDRA BASELINE FOR GALAXY CLUSTER EVOLUTION STUDIES
100.0,2008,SMITH,LOCUSS: AN UNBIASED MULTI-WAVELENGTH STUDY OF THE CLUSTER QUADCHOTOMY - GAS COOLING AND CLUSTER MERGING AT Z=0.2
100.0,2008,LUBIN,LOCAL VERSUS LARGE SCALE : THE ACTIVE GALAXY POPULATION IN HIGH-REDSHIFT CLUSTERS
500.0,2008,MCNAMARA,A DEEP IMAGE OF THE MOST POWERFUL CLUSTER AGN OUTBURST
40.0,2008,RYKOFF,THE ORIGIN AND EVOLUTION OF FOSSIL GROUPS
75.0,2008,CAVAGNOLO,THE HYPERLUMINOUS INFRARED GALAXY IRAS 09104+4109: AN EXTREME BRIGHTEST CLUSTER GALAXY
309.0,2008,STANFORD,THE ROLE OF AGN IN MASSIVE GALAXY FORMATION
59.0,2008,EBELING,THE DISTRIBUTION AND INTERACTIONS OF LUMINOUS AND DARK MATTER IN STRONG-LENSING CLUSTERS AT Z>0.3
500.0,2008,BLANTON,"SHOCKS, RIPPLES, AND BUBBLES: A VERY DEEP OBSERVATION OF ABELL 2052"
32.0,2008,WIK,A MERGER SHOCK FRONT DUE TO SUBCLUSTER INFALL IN ABELL 2061?
144.0,2008,HICKS,DECIPHERING CLUSTER OBSERVABLES: TRACING THE BARYONS IN CLUSTERS OF GALAXIES
120.0,2008,MURRAY,ABELL 2199: AGN OUTBURSTS AND MERGER
30.0,2008,CALIBRATION,CALIBRATION OBSERVATION OF THE COMA CLUSTER
80.0,2008,GARMIRE,DEEP FOLLOW-UP OF INTERMEDIATE REDSHIFT GROUPS IN THE XBOOTES SURVEY
64.0,2008,GARMIRE,THE ORIGIN AND EVOLUTION OF FOSSIL GROUPS
75.0,2008,LEVAN,IDENTIFYING THE HOST GALAXIES FOR OPTICALLY DARK GAMMA-RAY BURSTS
100.0,2008,SMAIL,FEEDBACK AT HIGH-Z AND THE JOINT FORMATION OF AGN AND MASSIVE GALAXIES
60.0,2008,MILLER,UNDERSTANDING GROUP EVOLUTION WITH CHANDRA
500.0,2008,FANG,A BENCHMARK OBSERVATION OF THE WARM-HOT INTERGALACTIC MEDIUM
200.0,2008,CANIZARES,ABSORPTION AND ABUNDANCES IN THE ULTRACOMPACT BINARY 4U 0614+091
146.3,2008,GAENSLER,CHICAGO: CHANDRA IDENTIFICATION OF ASCA GALACTIC OBJECTS
100.0,2008,CALIBRATION,AO-10 CALIBRATION OBSERVATIONS OF THE ACIS CHARGED PARTICLE BACKGROUND
60.0,2009,POPPENHAEGER,STAR-PLANET INTERACTION IN THE UPSILON ANDROMEDAE EXTRASOLAR PLANET SYSTEM
60.0,2009,CANIZARES,X-RAY SPECTROSCOPY OF NEARBY YOUNG STARS IN THE TW ASSOCIATION
115.0,2009,PREDEHL,THE CHANDRA LETGS SOFT X-RAY SPECTRUM OF THE WHITE DWARF GD153
30.0,2009,GARMIRE,YOUNG BINARY DQ TAU: THE HUNT FOR X-RAY EMISSION FROM COLLIDING MAGNETOSPHERES (GTO PART)
30.0,2009,GARMIRE,IC1396 HII REGION AS A TESTBED OF TRIGGERED STAR FORMATION: BRC36 (GTO PORTION)
20.0,2009,AYRES,THE UPS AND DOWNS OF ALPHA CENTAURI
100.0,2009,NAZE,"INVESTIGATING HD148937, AN ENIGMATIC HOT MAGNETIC STAR"
75.0,2009,PREIBISCH,REVEALING THE ``MISSING' LOW-MASS STARS IN THE S255/S257 STAR FORMING REGION
60.0,2009,STELZER,X-RAY EMISSION FROM WIDE BROWN DWARF BINARIES
300.0,2009,OSKINOVA,COSMIC ARCHAEOLOGY WITH CHANDRA: FROM A SUPERGIANT SHELL TO YOUNG STELLAR OBJECTS IN NGC 602
10.0,2009,ROBRADE,X-RAY EMISSION FROM THE PLANET-BEARING A-TYPE STAR HR 8799 ?
80.0,2009,TOWNSLEY,A NEW STORY FOR MASSIVE STAR FORMATION IN NGC 6357
15.0,2009,SCHMITT,THE ACTIVE HOST STAR OF THE EXTRASOLAR PLANET COROT-EXO-2B
30.0,2009,GETMAN,BRC36/IC1396 AS A TESTBED OF TRIGGERED STAR FORMATION (GO PART)
60.0,2009,SKINNER,RY TAU: A T TAURI STAR DRIVING A SPECTACULAR JET
30.0,2009,GETMAN,YOUNG BINARY DQ TAU: THE HUNT FOR X-RAY EMISSION FROM COLLIDING MAGNETOSPHERES (GO PART)
40.0,2009,POVICH,UNCHARTED TERRITORY IN M17: IN SEARCH OF AN OLDER GENERATION OF YOUNG STARS
140.0,2009,BEIERSDORFER,NEW LETGS OBSERVATIONS OF PROCYON
90.0,2009,OSTEN,MAGNETIC HEATING OF THE OUTER ATMOSPHERES OF VERY LOW MASS DWARFS
80.0,2009,ROWELL,"PROBING FOR MULTI-TEV PARTICLE ACCELERATION TOWARDS W28-A2, A HIGHLY UNUSUAL ULTRA-COMPACT HII REGION."
66.4,2009,GUEDEL,NEII AS A TRACER FOR X-RAYS IN DISKS AROUND T TAURI STARS
17.0,2009,GROSSO,X-RAY CENSUS OF YOUNG LOW-MASS STARS CANDIDATES ASSOCIATED WITH GOMEZ'S HAMBURGER
40.0,2009,FIGER,THE NATURE OF GLIMPSE 81: A STAR CLUSTER TO RIVAL WESTERLUND 1?
360.0,2009,GUEDEL,NEW THRUST FOR JETS: UNDERSTANDING THE PHYSICS OF YOUNG STELLAR JETS AND OUTFLOWS
40.0,2009,GRADY,THE STARS AND EDGE-ON DISKS OF PDS 144: AN INTERMEDIATE-MASS ANALOG OF WIDE T TAURI MULTIPLE STARS
100.0,2009,WINSTON,A CHANDRA SNAPSHOT OF SERPENS SOUTH
20.0,2009,GUINAN,EXPLORING A NEW STELLAR X-RAY FRONTIER: INVESTIGATING THE X-RAY EMISSIONS OF RR LYR VARIABLES
100.0,2009,ROBRADE,X-RAY EMISSION FROM THE FAST ROTATING A7 STAR ALTAIR
70.0,2009,SCHNEIDER,RESOLVING THE TIME-EVOLUTION OF THE HH 154 X-RAY EMISSION
160.0,2009,CORCORAN,MONITORING DYNAMICAL MASS LOSS FROM ETA CAR WITH THE HETG
1080.0,2009,DRAKE,THE CHANDRA CYGNUS OB2 SURVEY
130.0,2009,MEIBOM,RETHINKING THE ROTATION-ACTIVITY CLASSIFICATIONS OF COOL SINGLE AND BINARY STARS
40.0,2009,BROWN,ACIS IMAGING SPECTROSCOPY OF T TAURI STARS IN THE HST/COS CYCLE 17 LARGE PROJECT SAMPLE
150.0,2009,TESTA,X-RAY EMISSION MECHANISM IN THE BE STAR HD 42054
15.0,2009,DUPREE,SLEUTHING THE MAGNETIC DYNAMO IN METAL-POOR STARS
48.0,2009,COVEY,MEASURING X-RAY HEATING OF CIRCUMSTELLAR DISKS: LINKING STELLAR X-RAY FLARES WITH MID-IR DISK AFTERGLOWS
92.0,2009,PIETSCH,RESOLVING SHORT SUPERSOFT SOURCE STATES OF OPTICAL NOVAE IN THE CORE OF M31
37.0,2009,PREDEHL,RESOLVING SHORT SUPERSOFT SOURCE STATES
100.0,2009,MUKAI,THE NATURE OF THE SOFT COMPONENT IN THE SYMBIOTIC STAR CH CYGNI
161.0,2009,KONG,PRIMORDIAL FORMATION OF CLOSE BINARIES IN GLOBULAR CLUSTERS WITH LOW DESITY CORES
200.0,2009,STROHMAYER,HIGH RESOLUTION SPECTROSCOPY OF RX J0806.3+1527
100.0,2009,DIEBALL,DEEP X-RAY OBSERVATIONS OF THE GLOBULAR CLUSTER M15: A COMPLETE CENSUS OF THE INTERACTING BINARY POPULATION
85.0,2009,SIVAKOFF,BINARY FORMATION IN THE SPARSE GALACTIC GLOBULAR CLUSTER NGC 3021
4.0,2009,KAASTRA,CHANDRA FOLLOW-UP OF WEAK PERSISTENT SOURCES FOUND IN INTEGRAL MAPS
72.0,2009,CHURCH,THE MECHANISM OF JET FORMATION IN CYG X-2 AND THE NATURE OF THE HOT ADC
6.0,2009,KAASTRA,CHANDRA FOLLOW-UP OF X-RAY SOURCES IN INTERACTING GALAXIES
146.0,2009,CANIZARES,OBSERVE BRIGHT ATOL SOURCES AT HIGH MASS ACCRETION RATES
33.5,2009,PREDEHL,CONFIRMING THE PROPER MOTION OF THE NEUTRON STAR IN PUPPIS-A
36.0,2009,KAARET,AN IRRADIATED DISK IN AN ULTRALUMINOUS X-RAY SOURCE
60.0,2009,KEEK,TAKING THE TEMPERATURE OF THE SUPERBURSTER 4U 1608-522 AFTER AN OUTBURST
150.0,2009,CORBEL,X-RAY JETS IN MICROQUASARS
